3000	3600	1592.8	805.25	128	3	103	1
3000	3600	1591.3	806.75	128	3	153	1
3000	3600	1592.8	805.25	128	3	203	1
3000	3600	1592.8	808.25	128	3	253	1
3000	3600	1582.3	800.75	128	3	3	1
3000	3600	1580.8	814.25	128	3	53	1
3000	3600	1592.8	742.25	128	53	103	1
3000	3600	1589.8	743.75	128	53	153	1
3000	3600	1594.3	743.75	128	53	203	1
3000	3600	1591.3	740.75	128	53	253	1
3000	3600	1582.3	740.75	128	53	3	1
3000	3600	1580.8	751.25	128	53	53	1
3000	3600	1730.8	713.75	153	103	103	1
3000	3600	1729.3	713.75	153	103	153	1
3000	3600	1730.8	713.75	153	103	203	1
3000	3600	1730.8	712.25	153	103	253	1
3000	3600	1724.8	713.75	153	103	3	1
3000	3600	1721.8	719.75	153	103	53	1
3000	3600	1736.8	644.75	153	153	103	1
3000	3600	1736.8	644.75	153	153	153	1
3000	3600	1738.3	647.75	153	153	203	1
3000	3600	1732.3	646.25	153	153	253	1
3000	3600	1727.8	640.25	153	153	3	1
3000	3600	1735.3	646.25	153	153	53	1
3000	3600	1741.3	575.75	153	203	103	1
3000	3600	1745.8	577.25	153	203	153	1
3000	3600	1742.8	578.75	153	203	203	1
3000	3600	1745.8	577.25	153	203	253	1
3000	3600	1730.8	584.75	153	203	3	1
3000	3600	1741.3	580.25	153	203	53	1
3000	3600	1745.8	514.25	153	253	103	1
3000	3600	1745.8	509.75	153	253	153	1
3000	3600	1742.8	511.25	153	253	203	1
3000	3600	1744.3	511.25	153	253	253	1
3000	3600	1739.8	512.75	153	253	3	1
3000	3600	1748.8	512.75	153	253	53	1
-2400	3600	808.25	727.25	153	3	103	1
-2400	3600	809.75	730.25	153	3	153	1
-2400	3600	811.25	725.75	153	3	203	1
-2400	3600	812.75	728.75	153	3	253	1
-2400	3600	805.25	718.25	153	3	3	1
-2400	3600	799.25	739.25	153	3	53	1
-2400	3600	821.75	653.75	153	53	103	1
-2400	3600	823.25	652.25	153	53	153	1
-2400	3600	824.75	650.75	153	53	203	1
-2400	3600	824.75	656.75	153	53	253	1
-2400	3600	814.25	644.75	153	53	3	1
-2400	3600	811.25	662.75	153	53	53	1
-2400	3600	953.75	731.75	178	3	103	1
-2400	3600	952.25	733.25	178	3	153	1
-2400	3600	958.25	733.25	178	3	203	1
-2400	3600	958.25	734.75	178	3	253	1
-2400	3600	947.75	722.75	178	3	3	1
-2400	3600	946.25	743.75	178	3	53	1
-2400	3600	965.75	656.75	178	53	103	1
-2400	3600	970.25	662.75	178	53	153	1
-2400	3600	973.25	661.25	178	53	203	1
-2400	3600	971.75	658.25	178	53	253	1
-2400	3600	967.25	653.75	178	53	3	1
-2400	3600	964.25	671.75	178	53	53	1
-2400	3600	356.75	419.75	78	203	103	1
-2400	3600	359.75	418.25	78	203	153	1
-2400	3600	361.25	419.75	78	203	203	1
-2400	3600	359.75	422.75	78	203	253	1
-2400	3600	350.75	430.25	78	203	3	1
-2400	3600	359.75	422.75	78	203	53	1
-2400	3600	364.25	340.25	78	253	103	1
-2400	3600	362.75	340.25	78	253	153	1
-2400	3600	362.75	337.25	78	253	203	1
-2400	3600	361.25	340.25	78	253	253	1
-2400	3600	352.25	335.75	78	253	3	1
-2400	3600	364.25	338.75	78	253	53	1
